Temperature___C,Humidity_,Soil_moisture,Reference_evapotranspiration,Evapotranspiration,Crop_Coefficient,Crop_Coefficient_stage,Nitrogen_mgkg,Phosphorus_mgkg,Potassium,Solar_Radiation_ghi,Wind_Speed,Days_of_planted,pH,Water_Demand
26.12,68.76,408.21,483.9743,725.6629792,0.95,Mid stage,108,51,44,660.26,2.55,105,6.26,459.775585
30.56,62.5,401.86,780.139586,758.4931745,0.91,Mid stage,76,57,95,267.72,1.36,105,3.34,709.92702326
23.86,78.77,320.94,803.4472186,595.1531748,1.12,Mid stage,84,95,42,471.3,2.37,105,6.66,899.8608848320001
30.75,65.07,488.39,79.91360437,353.7471242,1.39,Mid stage,113,106,110,735.18,2.73,105,3.53,111.0799100743
25.05,87.24,352.89,783.4224518,668.028931,0.82,Mid stage,80,66,124,536.43,3.48,105,5.39,642.4064104759999
26.69,77.36,554.7,689.2250767,765.5019052,1.36,Mid stage,96,47,46,744.61,2.17,105,3.97,937.346104312
29.66,85.43,628.42,384.4554735,335.4589419,0.91,Mid stage,61,89,64,21.25,1.16,105,6.01,349.854480885
25.9,73.85,404.04,335.2153505,607.0748373,1.4,Mid stage,107,107,116,347.54,1.29,105,6.64,469.3014907
19.27,84.58,498.48,32.88127531,624.5896736,1.36,Mid stage,70,47,115,434.55,2.11,105,3.9,44.718534421600005
31.73,83.96,291.41,431.7968063,342.4672454,1.5,Mid stage,65,95,121,349.66,3.77,105,5.41,647.69520945
21.44,79.65,482.73,338.3876233,32.99682752,1.26,Mid stage,89,83,71,524.03,1.87,105,2.78,426.368405358
27.95,89.6,488.44,475.2200069,434.8403773,0.93,Mid stage,74,102,124,605.52,1.54,105,2.42,441.954606417
25.07,80.39,416.95,779.9114325,345.0482456,1.05,Mid stage,77,54,48,47.71,2.11,105,4.07,818.9070041250001
24.7,80.23,212.71,160.8846168,819.6237596,1.07,Mid stage,90,59,46,508.37,1.44,105,6.79,172.146539976
21.42,70.78,540.68,528.4787126,67.02726753,1.17,Mid stage,75,48,109,710.52,1.81,105,3.42,618.3200937419999
28.11,92.6,305.41,872.3457638,886.6672163,1.15,Mid stage,106,61,42,286.03,1.78,105,4.62,1003.19762837
19.58,78.1,345.16,274.2494152,621.2615754,1.38,Mid stage,107,99,56,13.55,4.15,105,3.88,378.464192976
31.87,73.71,613.9,950.1891397,821.6563687,1.1,Mid stage,79,41,52,715.37,4.15,105,4.23,1045.2080536700005
29.84,78.96,515.05,1026.322451,193.1190584,1.43,Mid stage,113,99,79,358.86,2.11,105,6.38,1467.64110493
25.48,65.08,167.95,125.0107304,594.27448,1.32,Mid stage,114,108,46,316.01,3.02,105,5.77,165.014164128
23.94,69.28,447.92,128.1548434,173.1949667,1.03,Mid stage,100,98,125,143.53,2.08,105,5.36,131.999488702
22.01,70.73,170.41,710.0769939,683.5654535,1.15,Mid stage,106,71,82,101.1,3.81,105,4.34,816.588542985
25.02,78.03,494.36,569.3917975,27.04935387,1.47,Mid stage,84,64,127,596.14,1.18,105,6.42,837.0059423250001
30.31,84.34,348.9,994.0317539,378.7035161,1.34,Mid stage,109,80,71,198.67,2.1,105,2.25,1332.002550226
21.85,70.05,591.54,882.3451439,271.9415178,1.08,Mid stage,76,58,58,87.78,1.72,105,3.42,952.932755412
25.01,64.75,572.5,552.5799254,696.4060487,1.09,Mid stage,84,72,96,46.06,3.64,105,5.06,602.3121186860001
21.28,79.57,699.83,76.49086926,826.0260924,1.31,Mid stage,72,41,137,217.21,1.81,105,6.06,100.2030387306
22.72,89.91,293.52,109.6586558,21.70891456,0.99,Mid stage,93,89,72,268.24,1.65,105,3.92,108.562069242
20.66,74.64,221.55,493.8916209,755.7414659,0.9,Mid stage,111,67,77,340.75,2.38,105,6.09,444.50245881
31.87,76.65,227.48,335.7242093,139.5518025,1.11,Mid stage,64,101,100,303.54,2.29,105,3.81,372.653872323
26.0,70.12,467.37,1037.499243,593.8875612,0.93,Mid stage,80,108,65,456.67,3.48,105,6.73,964.87429599
28.26,88.31,314.04,732.7645587,590.6106848,1.0,Mid stage,113,74,135,596.16,1.99,105,5.15,732.7645587
19.38,64.22,645.98,298.3131065,607.7027648,1.17,Mid stage,81,108,129,342.62,3.8,105,3.52,349.026334605
23.13,65.99,166.03,393.297526,623.879348,1.35,Mid stage,117,108,135,424.46,2.77,105,2.75,530.9516601
30.5,95.0,563.59,89.78020918,829.6679099,1.0,Mid stage,65,104,84,641.51,2.87,105,5.09,89.78020918
19.18,83.88,404.03,275.4071609,281.4675853,1.05,Mid stage,99,69,51,308.43,3.41,105,3.99,289.17751894500003
20.32,79.18,489.71,351.3297691,393.9589285,1.15,Mid stage,91,62,40,130.46,3.68,105,4.63,404.029234465
26.76,87.83,460.94,706.5012307,550.893265,1.42,Mid stage,60,94,138,634.17,1.9,105,6.12,1003.231747594
26.72,94.89,427.55,190.6365544,448.6914873,1.21,Mid stage,72,71,130,438.21,3.69,105,2.34,230.670230824
29.74,66.68,525.04,745.2248857,392.2726942,1.29,Mid stage,97,56,126,603.83,1.43,105,5.65,961.340102553
31.1,87.7,436.51,130.296642,805.2277956,1.31,Mid stage,82,44,53,413.93,3.78,105,5.21,170.68860102
19.99,71.98,655.03,983.6445957,723.1031879,0.94,Mid stage,106,44,128,252.4,3.1,105,5.68,924.625919958
21.63,85.59,439.97,689.4537767,458.8101475,0.94,Mid stage,85,95,42,182.36,1.47,105,3.21,648.086550098
23.98,84.77,653.41,635.6424095,285.2824502,0.84,Mid stage,83,95,42,248.03,3.95,105,4.87,533.93962398
18.01,94.94,587.67,206.8115871,662.0570678,1.34,Mid stage,104,106,68,248.24,3.14,105,3.14,277.127526714
18.98,63.92,611.58,815.2168451,763.0155905,1.4,Mid stage,83,51,85,486.19,3.57,105,6.95,1141.30358314
21.17,60.07,640.43,260.4213259,277.8620768,1.04,Mid stage,88,79,118,644.52,2.82,105,6.46,270.838178936
24.74,86.17,237.48,878.0494999,832.328096,1.02,Mid stage,99,89,103,317.59,3.3,105,5.76,895.610489898
21.52,79.91,318.68,857.0710913,381.6967474,0.95,Mid stage,88,77,119,245.47,2.11,105,5.72,814.217536735
30.27,84.18,641.64,1033.395932,289.7052732,0.94,Mid stage,99,54,67,299.41,3.36,105,6.86,971.39217608
22.54,86.37,206.54,861.1798615,552.8955596,1.39,Mid stage,68,101,106,436.22,3.27,105,3.89,1197.040007485
30.94,77.27,404.28,402.0747587,127.828044,1.19,Mid stage,97,46,96,78.24,1.91,105,5.18,478.468962853
31.65,72.48,180.75,562.2068188,820.2052952,0.97,Mid stage,96,105,121,532.5,2.88,105,6.13,545.340614236
24.3,86.96,208.48,689.9290763,712.4086448,1.36,Mid stage,77,43,88,59.49,1.68,105,4.03,938.303543768
21.18,73.3,461.56,295.0023535,109.7652163,1.44,Mid stage,75,75,48,528.63,1.81,105,4.04,424.80338904
22.08,81.78,349.74,880.2567285,825.2930272,1.02,Mid stage,113,62,131,582.3,1.34,105,5.48,897.86186307
28.87,91.27,365.74,362.6787485,789.0439687,1.34,Mid stage,80,103,103,647.98,2.94,105,4.86,485.98952299
21.83,65.54,414.72,144.0195498,566.185145,1.44,Mid stage,61,51,134,645.96,2.09,105,4.88,207.388151712
23.33,60.31,503.22,66.41404969,841.0012201,1.37,Mid stage,112,70,45,486.07,2.54,105,3.1,90.9872480753
24.7,68.99,409.61,726.3503097,696.3901606,0.86,Mid stage,75,106,101,465.38,1.58,105,5.63,624.661266342
26.05,87.91,318.23,291.9177947,620.9133193,0.98,Mid stage,110,66,67,236.74,4.09,105,6.79,286.079438806
31.95,79.84,231.83,936.8816926,792.5617402,1.44,Mid stage,97,104,81,287.12,1.42,105,4.95,1349.1096373439998
21.25,93.12,389.39,849.9026016,266.8491885,0.88,Mid stage,118,48,58,43.19,4.0,105,3.15,747.9142894080001
22.95,79.18,337.82,127.6135387,266.9377106,1.44,Mid stage,68,105,57,522.83,3.28,105,2.7,183.763495728
21.68,69.3,592.96,611.2540696,74.1467669,1.16,Mid stage,61,87,104,383.36,2.65,105,3.96,709.0547207359999
23.06,86.81,128.87,1064.143912,692.2713123,1.42,Mid stage,114,68,108,523.79,3.76,105,5.4,1511.08435504
19.41,83.01,450.83,912.3247867,797.1719369,0.93,Mid stage,76,93,137,607.7,1.4,105,4.49,848.462051631
23.04,88.72,478.71,959.5912811,625.2444746,1.43,Mid stage,75,93,52,736.8,2.06,105,6.55,1372.2155319729998
30.43,83.38,692.98,289.7696128,777.5640222,0.81,Mid stage,101,64,138,680.47,1.74,105,5.15,234.713386368
22.18,75.82,633.51,798.3007717,781.9270407,0.88,Mid stage,61,43,126,397.88,2.75,105,4.82,702.504679096
23.21,69.7,420.19,374.5299377,410.0846328,1.31,Mid stage,100,71,66,731.67,3.64,105,3.92,490.634218387
31.22,61.95,287.34,911.0408663,646.5184759,1.46,Mid stage,74,65,52,237.55,3.51,105,3.36,1330.1196647979998
28.2,70.78,125.91,113.8147859,339.8793945,0.95,Mid stage,80,90,117,170.4,2.51,105,3.76,108.124046605
25.23,61.62,259.65,753.940394,256.2852576,1.33,Mid stage,63,97,136,244.42,1.95,105,4.05,1002.74072402
28.88,75.05,611.51,709.7498473,865.9612479,0.91,Mid stage,88,93,104,195.72,2.27,105,3.25,645.8723610430001
19.72,67.9,684.49,288.1886397,380.3931687,1.05,Mid stage,92,93,63,5.39,4.18,105,6.94,302.59807168500004
24.5,84.63,526.61,695.7454616,773.1799512,1.02,Mid stage,116,85,131,391.85,4.18,105,5.65,709.660370832
19.66,67.71,470.24,1002.058172,542.8661828,1.41,Mid stage,91,104,52,455.91,3.14,105,3.05,1412.90202252
21.27,62.85,471.62,677.067247,313.4254498,1.34,Mid stage,93,89,118,664.34,1.28,105,6.72,907.27011098
19.99,89.36,496.95,203.2632684,340.9676287,1.08,Mid stage,90,44,68,504.6,3.62,105,5.58,219.524329872
23.07,62.1,121.04,337.4724925,756.7916177,0.86,Mid stage,87,78,92,564.1,2.53,105,4.97,290.22634355
23.34,86.28,334.58,387.3627188,180.2830341,1.49,Mid stage,83,41,107,232.77,1.33,105,5.83,577.170451012
31.26,92.53,310.98,342.9751139,412.2283826,1.44,Mid stage,109,107,65,11.94,2.63,105,4.43,493.884164016
21.7,63.75,687.2,753.1638224,59.38694985,1.06,Mid stage,65,47,111,297.75,2.94,105,5.58,798.353651744
24.61,79.59,120.42,1045.053056,232.9109828,1.24,Mid stage,103,54,104,452.51,1.58,105,5.03,1295.8657894399998
29.36,75.81,547.08,554.7972695,123.6296557,0.89,Mid stage,113,106,125,565.66,3.12,105,2.66,493.769569855
29.42,87.95,355.07,869.4925003,309.1084095,1.15,Mid stage,91,60,50,9.82,1.99,105,4.5,999.916375345
28.5,81.82,157.56,1038.879195,644.354484,1.03,Mid stage,63,61,112,424.91,2.41,105,4.22,1070.04557085
22.03,69.74,329.35,412.5144127,339.8110037,1.27,Mid stage,98,77,59,220.14,3.65,105,3.57,523.893304129
24.93,60.05,194.15,51.86028883,413.6115677,1.04,Mid stage,115,65,50,745.69,3.09,105,4.84,53.9347003832
20.61,76.9,141.67,828.8784635,426.7578161,0.83,Mid stage,110,104,73,352.01,4.05,105,4.55,687.9691247049999
20.64,91.29,516.4,808.7543711,544.218086,1.02,Mid stage,98,106,52,168.54,3.22,105,2.4,824.929458522
24.1,91.69,134.32,334.2734839,146.8217874,0.88,Mid stage,109,91,68,155.68,2.63,105,4.95,294.160665832
28.34,64.39,126.94,296.7737423,75.38474979,1.48,Mid stage,74,78,69,349.06,2.88,105,6.35,439.225138604
25.37,90.12,367.07,773.9576448,852.2734402,1.36,Mid stage,62,65,104,442.43,1.1,105,4.18,1052.5823969280002
30.41,61.21,195.73,172.8892403,260.1588868,1.47,Mid stage,95,77,135,263.13,3.41,105,5.33,254.147183241
29.63,63.23,378.75,927.9495995,685.7141189,1.13,Mid stage,105,70,92,517.53,2.25,105,5.38,1048.5830474349998
18.44,93.82,332.3,946.8313025,480.9872468,1.13,Mid stage,83,76,78,428.86,2.53,105,2.78,1069.919371825
25.96,73.54,179.32,623.4169233,616.3335105,0.98,Mid stage,72,109,94,471.74,1.99,105,2.56,610.948584834
26.53,62.48,491.03,241.4666784,42.36687653,0.92,Mid stage,69,43,48,649.86,4.09,105,5.89,222.149344128
31.46,76.47,496.84,1043.954359,613.2094098,0.92,Mid stage,114,65,61,265.96,1.68,105,3.84,960.43801028
18.33,61.61,493.91,259.5744548,759.6275972,1.09,Mid stage,91,89,136,172.54,3.78,105,4.44,282.93615573200003
25.44,60.57,621.49,340.5921434,687.0934596,1.31,Mid stage,82,97,63,255.24,1.75,105,2.85,446.175707854
20.87,79.66,123.93,486.5734223,492.8119531,1.27,Mid stage,60,42,128,209.35,3.82,105,3.42,617.948246321
18.75,67.39,136.09,573.2822133,34.33336167,1.38,Mid stage,93,95,46,223.65,3.9,105,2.03,791.1294543539999
26.22,81.77,423.44,501.613537,444.5804619,1.38,Mid stage,95,105,54,274.28,3.91,105,6.0,692.2266810599999
28.82,71.71,390.29,1.227436382,244.6889026,0.93,Mid stage,94,92,77,623.21,1.35,105,2.33,1.14151583526
28.85,64.64,694.53,948.5539092,506.0495972,1.48,Mid stage,95,94,119,672.7,3.71,105,2.27,1403.859785616
18.42,94.45,327.37,27.08874493,521.2123242,1.22,Mid stage,60,70,131,503.28,1.66,105,6.05,33.0482688146
23.7,68.75,345.68,969.8241203,356.8094824,1.36,Mid stage,104,63,40,684.13,1.18,105,3.17,1318.960803608
18.62,62.17,604.71,905.2767018,678.08798,1.03,Mid stage,89,100,109,61.93,2.98,105,6.03,932.435002854
21.47,69.76,481.39,1030.43232,314.6375306,1.01,Mid stage,104,45,68,178.96,2.76,105,3.65,1040.7366432
20.7,68.81,161.22,346.0458318,207.4287343,0.85,Mid stage,76,81,119,534.44,3.73,105,2.47,294.13895703
21.01,70.49,153.44,198.4979927,564.7362432,1.12,Mid stage,62,43,77,684.62,3.71,105,6.23,222.31775182400003
22.75,72.45,426.56,60.66089234,85.72108736,1.39,Mid stage,63,78,105,457.14,2.24,105,6.33,84.31864035259999
21.88,88.18,350.13,756.8292239,281.5806717,1.28,Mid stage,93,109,117,488.94,1.53,105,5.65,968.741406592
31.47,62.09,546.55,173.0581778,361.1788464,1.49,Mid stage,107,102,86,203.45,1.68,105,6.91,257.856684922
22.93,72.41,484.28,185.4468017,68.99937437,1.47,Mid stage,81,43,121,338.42,1.24,105,6.35,272.60679849900004
30.52,63.63,120.18,254.2018211,83.49169513,1.09,Mid stage,94,55,74,251.39,1.9,105,5.19,277.07998499900003
20.53,94.38,129.79,307.2023457,490.8052349,1.1,Mid stage,89,43,63,53.51,1.3,105,6.15,337.92258027
28.69,65.04,607.03,235.7426461,641.3420682,1.3,Mid stage,119,63,99,427.74,3.99,105,4.46,306.46543993
18.86,76.77,215.46,668.5515415,810.3375973,0.91,Mid stage,117,79,94,363.84,1.48,105,2.38,608.3819027650001
24.48,76.8,450.37,562.7164218,800.193754,1.41,Mid stage,109,77,92,301.28,1.43,105,6.02,793.430154738
18.08,87.34,665.49,716.1045641,353.0772845,1.46,Mid stage,106,40,59,607.53,1.38,105,3.66,1045.512663586
29.34,69.53,680.63,706.6109888,556.261519,1.27,Mid stage,76,75,119,716.93,3.3,105,2.53,897.3959557759999
31.31,85.82,609.67,940.816176,101.9756909,0.88,Mid stage,61,104,128,528.38,2.17,105,3.25,827.91823488
18.49,60.92,635.58,41.36259345,80.9605346,0.99,Mid stage,89,86,50,50.89,1.93,105,2.66,40.9489675155
31.07,92.45,644.93,613.9251144,235.6676934,1.06,Mid stage,87,41,121,54.21,1.85,105,3.27,650.7606212640001
28.83,63.46,164.4,425.1498073,601.15601,1.39,Mid stage,78,86,118,16.82,3.18,105,6.01,590.958232147
23.02,76.83,617.2,868.401867,107.3903886,1.06,Mid stage,99,92,55,231.51,3.53,105,5.89,920.50597902
30.72,66.07,361.12,252.1816683,295.1047807,1.25,Mid stage,114,100,88,279.66,1.09,105,3.05,315.227085375
22.15,72.9,144.75,670.2379391,896.3476946,1.43,Mid stage,104,72,97,156.49,2.64,105,4.06,958.440252913
23.73,82.47,429.24,297.283173,224.2088301,1.28,Mid stage,80,79,135,709.88,1.09,105,3.98,380.52246144
19.35,64.99,187.69,258.9036321,683.0964282,0.91,Mid stage,70,41,121,669.57,3.77,105,2.2,235.602305211
27.2,70.12,165.89,361.2928466,54.48896559,1.28,Mid stage,60,43,94,722.66,4.07,105,4.05,462.454843648
18.41,83.77,391.2,70.86974009,641.705623,1.05,Mid stage,118,56,108,522.79,1.04,105,6.06,74.4132270945
24.79,89.56,302.57,821.2784644,377.2244402,0.99,Mid stage,93,93,82,721.9,1.93,105,6.92,813.065679756
27.56,80.75,631.16,969.5597565,592.1451806,1.42,Mid stage,104,86,82,607.46,2.57,110,2.65,1376.77485423
29.5,78.3,303.04,19.66663535,19.49566264,0.8,Mid stage,73,43,55,586.26,1.37,110,4.48,15.73330828
20.1,63.84,597.09,718.0342142,688.0706321,1.29,Mid stage,79,60,84,327.5,1.67,110,6.63,926.264136318
28.56,65.13,122.84,619.6278286,148.7419992,1.26,Mid stage,74,70,113,459.53,2.3,110,3.0,780.731064036
28.07,93.54,670.54,996.0278963,226.4851028,1.26,Mid stage,106,89,75,502.92,1.33,110,3.93,1254.995149338
25.83,60.09,151.51,754.2108892,643.3419784,1.12,Mid stage,77,59,60,294.19,4.05,110,4.84,844.7161959040001
26.19,76.95,272.47,461.0248876,547.2827479,1.43,Mid stage,81,46,68,292.72,3.05,110,6.12,659.265589268
19.28,86.47,134.43,636.4374524,229.6971621,1.08,Mid stage,73,85,45,425.64,3.39,110,6.28,687.352448592
26.41,67.35,676.43,140.8087183,759.4991589,0.8,Mid stage,88,106,48,376.37,3.3,110,3.1,112.64697464
23.34,76.08,149.98,179.2029821,51.8396113,1.14,Mid stage,74,101,48,289.11,2.08,110,4.86,204.291399594
30.15,77.26,322.42,246.996804,187.7437538,1.3,Mid stage,62,73,126,36.51,1.73,110,5.93,321.0958452
22.38,69.11,505.03,531.9160135,162.029675,1.26,Mid stage,111,56,98,660.73,3.84,110,3.42,670.21417701
26.07,90.76,306.77,294.2396977,40.05906974,1.15,Mid stage,107,80,127,266.81,4.13,110,6.2,338.375652355
23.97,92.38,124.34,111.4982831,539.1687384,1.4,Mid stage,90,68,77,94.48,1.31,110,3.6,156.09759634
30.27,86.23,259.53,570.8407823,878.9363054,1.4,Mid stage,110,104,100,687.13,1.17,110,5.43,799.17709522
21.55,60.3,534.52,767.9149184,803.2574718,1.37,Mid stage,115,77,89,527.47,2.27,110,4.38,1052.0434382080002
19.1,82.01,339.4,106.9865515,595.3017907,1.11,Mid stage,93,64,40,395.53,3.11,110,6.78,118.75507216500002
28.48,68.12,595.77,802.1191486,217.9904923,1.24,Mid stage,70,84,129,464.36,1.63,110,2.14,994.627744264
23.78,69.35,548.61,27.01131632,681.7521534,1.37,Mid stage,118,54,51,289.96,2.83,110,6.4,37.0055033584
26.25,66.43,459.87,769.1357451,834.6406919,0.85,Mid stage,100,69,78,568.04,1.03,110,6.35,653.765383335
18.37,80.03,174.8,1048.440695,606.5452058,0.87,Mid stage,97,59,102,116.03,3.53,110,3.11,912.14340465
31.33,75.64,689.56,502.9867798,680.0894908,1.13,Mid stage,85,72,108,468.25,1.63,110,6.48,568.3750611739999
30.29,66.77,421.99,73.41394235,713.7472146,0.82,Mid stage,107,109,77,495.79,3.32,110,3.55,60.199432727
26.73,92.64,270.9,311.6675825,567.5571782,1.11,Mid stage,104,98,59,635.03,2.36,110,5.18,345.951016575
18.24,68.37,469.24,163.1176808,425.4806576,0.95,Mid stage,103,98,45,562.92,2.83,110,2.69,154.96179675999997
23.29,87.26,529.93,551.5292943,471.4002268,1.29,Mid stage,101,94,93,335.02,1.48,110,4.91,711.4727896469999
31.7,60.86,391.15,199.7029885,835.5217723,1.19,Mid stage,115,105,48,704.13,3.19,110,4.74,237.646556315
27.54,66.42,492.26,1096.023486,880.4773537,1.27,Mid stage,93,51,69,107.49,2.2,110,4.15,1391.94982722
20.25,88.66,182.66,462.1028187,757.8345155,1.07,Mid stage,60,97,98,644.78,2.53,110,4.89,494.450016009
24.45,78.77,626.96,426.6879644,321.972335,0.99,Mid stage,65,47,129,47.1,3.24,110,3.09,422.421084756
31.53,82.61,514.82,71.51633119,492.1871377,0.99,Mid stage,102,50,103,546.68,1.58,110,6.75,70.8011678781
25.49,75.01,568.33,658.8506498,63.23033931,1.09,Mid stage,103,92,72,359.12,2.67,110,6.39,718.1472082820001
18.34,75.25,185.97,137.6093516,214.7543521,1.06,Mid stage,86,65,70,507.19,2.55,110,3.01,145.865912696
26.68,64.39,421.2,288.6538703,771.2876541,1.32,Mid stage,101,55,112,505.29,2.66,110,4.48,381.023108796
21.8,65.98,521.7,329.7540341,45.40486664,0.93,Mid stage,87,55,40,653.85,2.84,110,2.75,306.671251713
19.38,92.16,422.92,108.829475,552.9845109,1.05,Mid stage,74,97,94,536.07,3.32,110,3.26,114.27094875
23.64,76.02,177.54,913.1852088,521.0252883,0.81,Mid stage,107,101,60,284.92,3.4,110,4.19,739.6800191280001
25.82,76.54,155.18,122.4713826,23.37275067,1.24,Mid stage,108,99,66,546.15,1.85,110,3.67,151.864514424
18.24,83.32,477.29,531.8225293,123.4510852,1.47,Mid stage,62,86,44,332.29,3.38,110,6.31,781.7791180710001
25.83,60.49,582.2,318.6797751,531.6460906,1.34,Mid stage,79,62,112,267.12,2.99,110,3.77,427.030898634
25.16,78.64,698.04,260.9624778,484.1153481,1.47,Mid stage,72,46,92,423.7,2.96,110,5.47,383.614842366
29.11,90.99,449.57,246.4021423,28.30698713,1.2,Mid stage,108,67,51,730.28,1.05,110,2.39,295.68257076
23.93,74.61,253.11,737.1809492,464.9239015,0.8,Mid stage,91,98,134,548.06,3.55,110,3.7,589.74475936
25.75,74.44,354.94,873.383458,20.54915895,0.88,Mid stage,109,103,81,357.32,3.76,110,4.89,768.57744304
28.39,75.87,181.85,450.3957808,262.6669592,1.0,Mid stage,98,79,133,205.95,3.36,110,5.99,450.3957808
30.56,89.93,360.04,351.0626054,221.4483102,0.87,Mid stage,90,67,130,652.12,4.16,110,2.05,305.424466698
23.32,81.35,607.3,804.4081368,68.68282086,1.09,Mid stage,114,89,120,658.7,1.22,110,2.26,876.804869112
26.42,86.16,346.32,296.8114902,606.661805,1.13,Mid stage,103,56,60,691.65,3.06,110,3.48,335.396983926
27.72,85.14,150.01,957.6363521,386.640093,0.95,Mid stage,61,54,119,671.92,1.6,110,2.11,909.754534495
18.61,61.78,216.23,323.9714121,223.3699649,1.13,Mid stage,118,63,115,593.9,3.04,110,4.36,366.087695673
29.21,94.18,508.41,57.32656733,242.6701178,1.03,Mid stage,93,75,132,433.96,2.19,110,3.07,59.0463643499
23.28,84.72,520.91,517.9065458,819.4709425,1.49,Mid stage,99,69,91,627.21,3.74,110,6.63,771.680753242
27.38,80.3,234.86,330.5959876,495.6082357,1.49,Mid stage,109,85,115,598.32,2.15,110,6.42,492.588021524
24.6,61.58,589.88,513.0831852,229.0787281,1.37,Mid stage,76,65,52,636.77,1.24,110,4.87,702.923963724
27.83,92.13,282.9,321.9370658,462.1332437,1.2,Mid stage,118,89,95,398.91,3.98,110,3.08,386.32447896
28.14,76.43,442.31,1085.729078,341.4653778,1.42,Mid stage,104,85,102,207.09,2.93,110,4.09,1541.73529076
20.68,91.89,298.47,1072.015132,805.9167458,1.39,Mid stage,110,70,136,282.85,3.78,110,3.32,1490.1010334799998
27.27,74.64,522.01,679.671191,205.243273,1.43,Mid stage,72,48,51,632.33,2.63,110,3.68,971.92980313
29.92,80.21,337.89,997.3095689,149.4492452,0.83,Mid stage,87,44,106,646.71,3.32,110,4.32,827.766942187
21.3,91.28,561.85,344.9166265,807.7480218,1.3,Mid stage,82,51,113,713.2,1.68,110,5.07,448.39161445
28.61,76.13,400.39,866.8942897,188.8678989,0.93,Mid stage,106,86,84,468.17,3.0,110,4.05,806.211689421
26.87,66.28,491.36,841.7927324,3.035514144,1.4,Mid stage,106,88,50,483.88,1.74,110,4.13,1178.50982536
31.37,74.88,657.11,391.4906505,449.4089899,1.25,Mid stage,72,102,125,648.62,2.08,110,2.16,489.363313125
21.64,73.36,372.5,793.8974318,809.3468089,1.01,Mid stage,97,78,75,172.66,1.12,110,4.59,801.836406118
20.16,85.58,439.37,103.8855525,161.5007285,0.91,Mid stage,111,68,52,239.02,2.08,110,2.17,94.535852775
22.37,89.43,229.69,256.6067235,750.8842987,1.22,Mid stage,73,64,53,680.8,3.9,110,6.74,313.06020267
21.61,60.4,522.19,231.6820374,858.2578452,0.82,Mid stage,114,97,87,239.71,2.2,110,4.29,189.979270668
28.6,77.32,243.37,688.7227005,774.321984,1.35,Mid stage,67,102,81,47.2,2.67,110,4.28,929.775645675
28.26,69.35,520.18,222.7366278,700.9981826,1.03,Mid stage,95,41,57,723.6,1.58,110,3.44,229.418726634
27.38,65.76,655.45,312.629363,262.6225178,1.34,Mid stage,104,73,75,161.47,2.43,110,2.93,418.92334642
21.03,83.3,665.95,300.32297,308.5712401,0.86,Mid stage,82,65,78,191.42,2.3,110,2.13,258.2777542
30.07,89.24,585.06,1037.74109,142.2137513,1.5,Mid stage,103,99,99,669.51,3.33,110,5.08,1556.611635
31.39,79.05,432.7,1042.851708,461.9889472,1.3,Mid stage,80,61,75,406.91,3.65,110,6.0,1355.7072204
25.44,66.78,605.59,914.9796089,745.0406078,1.36,Mid stage,92,51,138,141.1,2.27,110,3.55,1244.372268104
27.09,86.29,385.5,497.2226364,447.4653954,1.41,Mid stage,111,44,133,43.94,1.73,110,2.92,701.0839173239999
25.01,78.25,338.61,539.5824981,741.1987823,1.12,Mid stage,110,76,79,242.09,2.52,110,2.05,604.332397872
21.97,88.16,527.35,412.6604483,432.5075288,1.02,Mid stage,91,89,89,455.71,3.89,110,6.91,420.913657266
22.01,93.77,240.25,507.4516616,314.2793466,1.19,Mid stage,113,46,96,664.58,2.92,110,3.62,603.867477304
22.39,74.68,163.08,156.5127305,115.2645143,0.89,Mid stage,78,61,133,468.78,1.24,110,3.05,139.296330145
20.67,71.17,332.3,298.8119243,12.4955976,1.41,Mid stage,99,60,125,292.61,2.65,110,3.89,421.324813263
30.63,69.87,317.57,204.4263357,318.4301478,0.84,Mid stage,119,105,50,543.58,3.22,110,5.84,171.718121988
30.02,84.18,189.9,969.1158648,740.0279831,0.81,Mid stage,111,90,115,537.87,2.88,110,2.64,784.9838504880001
24.46,94.02,615.65,759.2805073,312.0402657,1.23,Mid stage,70,71,111,574.62,3.26,110,5.11,933.915023979
23.14,70.0,507.53,147.5348989,737.2586874,1.18,Mid stage,70,76,61,605.9,2.44,110,3.23,174.091180702
31.15,76.18,134.96,474.0200555,621.3698116,1.49,Mid stage,98,82,48,316.91,3.18,110,3.46,706.289882695
21.11,80.17,433.29,358.8812371,395.9505999,1.38,Mid stage,88,85,123,234.99,2.49,110,3.76,495.256107198
25.75,93.39,209.21,17.42224037,39.34359204,1.18,Mid stage,118,50,54,622.51,3.88,110,6.92,20.5582436366
18.76,68.65,416.51,813.6308375,638.8604288,1.42,Mid stage,93,78,82,273.21,3.01,110,4.3,1155.3557892499998
20.68,93.66,567.33,484.7905879,511.3399655,0.84,Mid stage,91,89,63,444.0,3.86,110,6.59,407.224093836
26.46,78.34,359.57,398.4640478,419.1181936,1.18,Mid stage,88,108,68,45.53,1.05,110,3.61,470.187576404
27.27,85.49,466.18,201.1840607,878.5396966,1.08,Mid stage,76,80,66,160.85,4.1,110,2.59,217.27878555600003
26.13,87.35,436.93,537.6299041,673.8058178,0.83,Mid stage,101,87,130,691.56,4.07,110,4.07,446.232820403
